Customer_ID,Age,Age_Group,Gender,Subscription_Length,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST001111,27.0,25-34,Perempuan,17,PayPal,3,4.0,274288.9,323,690102.79,True
CUST001112,,,Perempuan,32,Debit Card,2,2.0,270582.29,89,632481.9,True
CUST001113,40.0,35-44,Perempuan,46,Debit Card,5,6.0,89800.97,173,773332.96,True
CUST001114,27.0,25-34,Laki-laki,6,Credit Card,4,10.0,99404.45,40,769457.87,False
CUST001115,61.0,55-64,Laki-laki,51,PayPal,4,3.0,317420.32,203,770131.79,True
CUST001116,,,Perempuan,24,PayPal,5,1.0,308827.74,221,558518.25,True
CUST001117,30.0,25-34,Laki-laki,6,PayPal,3,5.0,212119.0,47,609905.29,False
CUST001118,57.0,55-64,Laki-laki,27,Credit Card,3,6.0,208917.84,243,776702.6,False
CUST001119,19.0,15-24,Perempuan,18,Credit Card,1,5.0,289620.77,88,761539.21,False
CUST001120,37.0,35-44,Perempuan,24,Debit Card,5,5.0,119285.34,157,611421.63,True
CUST001121,18.0,15-24,Laki-laki,37,PayPal,8,10.0,249522.03,162,926820.17,True
CUST001122,54.0,45-54,Perempuan,56,Credit Card,0,8.0,204537.3,20,1052170.87,False
CUST001123,26.0,25-34,Perempuan,24,PayPal,2,10.0,272098.63,148,979555.08,False
CUST001124,34.0,25-34,Perempuan,38,Credit Card,0,1.0,91822.76,201,639221.18,True
CUST001125,26.0,25-34,Laki-laki,34,Debit Card,0,8.0,234021.67,312,947374.99,True
CUST001126,28.0,25-34,Laki-laki,40,PayPal,2,7.0,224923.64,151,906096.87,False
CUST001127,32.0,25-34,Laki-laki,47,Credit Card,0,1.0,296697.02,100,756653.22,True
CUST001128,41.0,35-44,Perempuan,15,PayPal,2,9.0,255250.42,247,874422.23,False
CUST001129,55.0,55-64,Laki-laki,11,Credit Card,2,4.0,306637.47,113,710320.64,False
CUST001130,52.0,45-54,Perempuan,22,Credit Card,3,7.0,308490.77,219,844263.93,False
CUST001131,47.0,45-54,Laki-laki,54,Credit Card,1,3.0,187352.12,344,814948.04,True
CUST001132,48.0,45-54,Laki-laki,24,PayPal,1,8.0,118948.38,360,843253.04,True
CUST001133,66.0,65-74,Perempuan,1,Credit Card,0,4.0,243456.67,25,639558.15,False
CUST001134,22.0,15-24,Laki-laki,18,Debit Card,4,2.0,305121.13,289,553126.82,True
CUST001135,61.0,55-64,Perempuan,44,PayPal,1,2.0,103111.06,103,713690.28,True
CUST001136,67.0,65-74,Laki-laki,12,Debit Card,1,8.0,225260.6,79,802311.88,False
CUST001137,31.0,25-34,Laki-laki,57,Debit Card,2,8.0,113219.99,16,1007354.63,False
CUST001138,28.0,25-34,Perempuan,43,PayPal,0,1.0,90980.35,341,652362.79,True
CUST001139,26.0,25-34,Perempuan,28,Credit Card,2,6.0,255924.35,59,821855.81,False
CUST001140,51.0,45-54,Perempuan,40,Debit Card,2,9.0,256598.28,194,1000952.31,False
CUST001141,29.0,25-34,Laki-laki,7,PayPal,2,,236043.46,125,872905.89,False
CUST001142,52.0,45-54,Laki-laki,23,Credit Card,0,2.0,301414.52,32,698358.41,True
CUST001143,52.0,45-54,Laki-laki,21,PayPal,4,8.0,104627.4,178,751767.24,False
CUST001144,18.0,15-24,Perempuan,34,PayPal,5,8.0,110861.24,219,791023.58,True
CUST001145,57.0,55-64,Perempuan,11,PayPal,2,4.0,302762.38,100,660955.38,False
CUST001146,,,Perempuan,22,Credit Card,1,4.0,211445.07,103,703075.91,False
CUST001147,46.0,45-54,Laki-laki,42,Debit Card,1,5.0,153318.73,118,800627.06,False
CUST001148,25.0,25-34,Laki-laki,35,Debit Card,2,10.0,270750.78,243,1041388.02,False
CUST001149,28.0,25-34,Perempuan,52,PayPal,1,7.0,310344.07,119,1018642.93,False
CUST001150,58.0,55-64,Laki-laki,29,PayPal,2,1.0,258451.58,7,631302.52,True
CUST001151,54.0,45-54,Perempuan,42,Credit Card,3,9.0,284397.83,10,1026393.11,False
CUST001152,31.0,25-34,Laki-laki,28,PayPal,2,3.0,155677.48,316,641242.97,True
CUST001153,47.0,45-54,Laki-laki,59,PayPal,2,,157193.82,281,851677.14,False
CUST001154,52.0,45-54,Perempuan,18,PayPal,1,7.0,302593.9,42,864481.78,False
CUST001155,38.0,35-44,Laki-laki,14,Debit Card,5,5.0,239581.58,47,612432.53,True
CUST001156,54.0,45-54,Laki-laki,18,PayPal,0,5.0,143378.29,96,739468.05,False
CUST001157,22.0,15-24,Perempuan,28,Debit Card,3,1.0,216668.01,246,563909.67,True
CUST001158,36.0,35-44,Perempuan,24,Credit Card,0,2.0,257609.17,224,683026.54,True
CUST001159,31.0,25-34,Laki-laki,8,Credit Card,2,5.0,139503.2,114,629449.22,False
CUST001160,,,Perempuan,42,Debit Card,3,2.0,249690.51,32,655732.43,True
CUST001161,21.0,15-24,Laki-laki,54,Debit Card,2,1.0,94855.44,330,647982.25,True
CUST001162,42.0,35-44,Perempuan,45,Debit Card,2,10.0,161068.91,153,1039871.68,False
CUST001163,62.0,55-64,Laki-laki,53,Debit Card,2,3.0,254576.49,217,819160.09,True
CUST001164,59.0,55-64,Laki-laki,8,PayPal,3,1.0,121981.06,246,431482.72,True
CUST001165,42.0,35-44,Perempuan,4,Debit Card,2,10.0,140345.61,272,809725.09,False
CUST001166,35.0,35-44,Laki-laki,27,Debit Card,0,8.0,306468.99,350,984272.58,True
CUST001167,57.0,55-64,Laki-laki,36,Debit Card,1,8.0,254576.49,261,964897.13,False
CUST001168,25.0,25-34,Perempuan,5,PayPal,4,8.0,210265.69,7,747386.71,False
CUST001169,56.0,55-64,Perempuan,33,PayPal,2,,137481.41,205,810399.02,False
CUST001170,57.0,55-64,Laki-laki,49,PayPal,2,7.0,170503.91,264,922102.67,False
CUST001171,31.0,25-34,Perempuan,34,Credit Card,1,2.0,229304.17,289,677466.63,True
CUST001172,49.0,45-54,Perempuan,30,PayPal,1,9.0,123497.4,318,915700.35,True
CUST001173,68.0,65-74,Laki-laki,8,Debit Card,2,7.0,206053.64,202,730201.53,False
CUST001174,55.0,55-64,Laki-laki,39,PayPal,1,5.0,187520.61,116,814442.59,False
CUST001175,50.0,45-54,Perempuan,47,PayPal,1,,204705.78,212,813263.22,False
CUST001176,40.0,35-44,Perempuan,26,Debit Card,3,8.0,110861.24,160,792371.44,False
CUST001177,32.0,25-34,Perempuan,57,PayPal,3,5.0,111198.2,129,830448.4,False
CUST001178,50.0,45-54,Laki-laki,37,Credit Card,1,6.0,327866.22,347,886384.46,True
CUST001179,,,Laki-laki,34,PayPal,3,4.0,331741.3,148,743680.1,False
CUST001180,34.0,25-34,Laki-laki,7,Credit Card,3,2.0,191901.14,311,492810.22,True
CUST001181,50.0,45-54,Laki-laki,40,Credit Card,2,7.0,283555.42,78,888743.21,False
CUST001182,64.0,55-64,Laki-laki,28,Credit Card,1,2.0,250027.47,262,664325.02,True
CUST001183,19.0,15-24,Laki-laki,39,Debit Card,3,7.0,113725.43,52,818823.13,False
CUST001184,31.0,25-34,Laki-laki,39,PayPal,2,7.0,159215.61,258,877286.43,False
CUST001185,57.0,55-64,Perempuan,28,Credit Card,2,1.0,163427.66,221,550599.59,True
CUST001186,,,Perempuan,14,Credit Card,2,,234864.08,39,932380.08,False
CUST001187,68.0,65-74,Laki-laki,53,PayPal,3,10.0,230820.51,248,1095133.81,False
CUST001188,56.0,55-64,Laki-laki,50,Debit Card,1,3.0,317588.81,288,829100.54,True
CUST001189,68.0,65-74,Laki-laki,38,Debit Card,3,3.0,283892.38,254,731886.35,True
CUST001190,23.0,15-24,Perempuan,4,Credit Card,1,,300740.59,116,765751.26,False
CUST001191,23.0,15-24,Laki-laki,42,Debit Card,5,3.0,309501.66,197,717565.37,True
CUST001192,20.0,15-24,Perempuan,18,PayPal,2,9.0,286756.58,214,909129.55,False
CUST001193,24.0,15-24,Perempuan,44,Debit Card,1,5.0,168313.64,92,857574.02,False
CUST001194,68.0,65-74,Perempuan,48,PayPal,2,6.0,138660.79,32,852014.11,False
CUST001195,25.0,25-34,Perempuan,25,Credit Card,2,6.0,228798.73,93,808882.68,False
CUST001196,59.0,55-64,Perempuan,7,PayPal,1,8.0,258451.58,232,802985.81,False
CUST001197,69.0,65-74,Laki-laki,38,Credit Card,0,10.0,181960.7,131,992528.2,False
CUST001198,32.0,25-34,Laki-laki,28,PayPal,2,3.0,298718.81,318,734413.58,True
CUST001199,64.0,55-64,Perempuan,5,PayPal,3,9.0,327023.81,223,851508.66,False
CUST001200,46.0,45-54,Laki-laki,3,Debit Card,1,7.0,228124.8,13,749240.01,False
CUST001201,50.0,45-54,Perempuan,44,PayPal,2,,199651.32,326,853025.0,True
CUST001202,69.0,65-74,Perempuan,31,Credit Card,4,,297202.47,21,586486.28,True
CUST001203,47.0,45-54,Laki-laki,47,PayPal,2,4.0,90306.42,14,767099.12,False
CUST001204,,,Laki-laki,42,Credit Card,2,5.0,116926.59,345,781925.54,True
CUST001205,44.0,35-44,Laki-laki,58,Credit Card,2,2.0,297876.4,327,820844.91,True
CUST001206,53.0,45-54,Laki-laki,20,PayPal,2,1.0,269234.44,107,578062.17,True
CUST001207,46.0,45-54,Laki-laki,19,Debit Card,3,2.0,189373.91,128,576714.31,True
CUST001208,55.0,55-64,Perempuan,48,PayPal,2,8.0,308827.74,32,1042735.87,False
CUST001209,50.0,45-54,Laki-laki,11,PayPal,1,10.0,173031.14,169,872063.48,False
CUST001210,54.0,45-54,Laki-laki,40,Debit Card,2,6.0,244467.56,288,849992.32,False
CUST001211,,,Laki-laki,3,Credit Card,2,,244636.05,81,865155.71,False
CUST001212,50.0,45-54,Perempuan,23,PayPal,1,2.0,130742.13,182,567110.83,True
CUST001213,21.0,15-24,Laki-laki,7,Debit Card,2,9.0,156182.93,358,769120.9,True
CUST001214,39.0,35-44,Perempuan,23,Debit Card,0,8.0,315735.5,190,970288.56,False
CUST001215,19.0,15-24,Laki-laki,7,Credit Card,4,4.0,130573.65,255,539985.21,False
CUST001216,27.0,25-34,Laki-laki,46,Debit Card,3,10.0,128046.42,341,1000615.34,True
CUST001217,22.0,15-24,Perempuan,34,Credit Card,2,7.0,205379.71,299,845106.34,False
CUST001218,27.0,25-34,Laki-laki,42,PayPal,5,3.0,107491.6,166,658428.15,True
CUST001219,50.0,45-54,Laki-laki,19,Debit Card,4,6.0,310344.07,256,777376.53,False
CUST001220,55.0,55-64,Perempuan,58,PayPal,2,3.0,109513.38,198,765751.26,True
CUST001221,30.0,25-34,Laki-laki,9,Debit Card,1,10.0,240087.03,213,894808.57,False
CUST001222,,,Perempuan,48,Debit Card,0,3.0,170166.95,45,792371.44,True
CUST001223,64.0,55-64,Perempuan,51,PayPal,0,,287430.51,302,1109454.8,True
CUST001224,53.0,45-54,Perempuan,18,Debit Card,2,6.0,233347.74,360,794224.74,True
CUST001225,62.0,55-64,Perempuan,41,PayPal,0,8.0,182297.66,13,965739.54,False
CUST001226,41.0,35-44,Perempuan,48,PayPal,4,4.0,332920.68,52,815621.97,False
CUST001227,69.0,65-74,Laki-laki,45,Credit Card,1,4.0,100920.79,265,789844.2,False
CUST001228,32.0,25-34,Laki-laki,42,PayPal,2,8.0,230315.07,325,951418.56,True
CUST001229,46.0,45-54,Laki-laki,25,Credit Card,3,,334268.54,43,877960.35,False
CUST001230,25.0,25-34,Perempuan,52,PayPal,2,5.0,258788.54,7,910814.37,False
CUST001231,22.0,15-24,Perempuan,14,Debit Card,5,2.0,271256.22,230,525495.75,True
CUST001232,46.0,45-54,Perempuan,44,PayPal,1,6.0,92328.2,44,821687.33,False
CUST001233,64.0,55-64,Perempuan,25,Debit Card,0,1.0,89632.49,172,549420.21,True
CUST001234,21.0,15-24,Laki-laki,19,Credit Card,3,7.0,93339.1,102,694146.36,False
CUST001235,29.0,25-34,Laki-laki,39,Debit Card,2,9.0,334942.47,223,1039871.68,False
CUST001236,62.0,55-64,Perempuan,55,PayPal,3,,331741.3,68,943836.87,False
CUST001237,19.0,15-24,Perempuan,15,Debit Card,2,5.0,168819.09,122,696336.62,False
CUST001238,44.0,35-44,Laki-laki,16,Credit Card,0,7.0,157699.27,77,773164.47,False
CUST001239,48.0,45-54,Perempuan,27,Debit Card,2,,121138.65,300,699874.75,False
CUST001240,68.0,65-74,Perempuan,40,Debit Card,1,10.0,167471.23,296,1015104.8,False
CUST001241,68.0,65-74,Perempuan,10,PayPal,3,4.0,177748.64,205,588845.03,False
CUST001242,53.0,45-54,Laki-laki,4,PayPal,3,1.0,273278.01,318,449678.79,True
CUST001243,,,Laki-laki,51,Debit Card,1,6.0,303099.34,171,963212.31,False
CUST001244,43.0,35-44,Perempuan,19,Credit Card,0,9.0,272941.04,218,920080.89,False
CUST001245,,,Laki-laki,28,Debit Card,3,,247668.72,305,685890.73,True
CUST001246,44.0,35-44,Perempuan,21,Credit Card,1,10.0,277827.02,193,971804.9,False
CUST001247,22.0,15-24,Perempuan,59,Credit Card,6,4.0,270919.26,333,845948.75,True
CUST001248,37.0,35-44,Laki-laki,47,Credit Card,2,5.0,204537.3,153,852856.52,False
CUST001249,28.0,25-34,Perempuan,14,Debit Card,1,6.0,169156.05,41,725821.0,False
CUST001250,27.0,25-34,Perempuan,33,Credit Card,2,3.0,155677.48,23,690271.27,True
CUST001251,57.0,55-64,Laki-laki,48,Debit Card,2,9.0,255924.35,186,1052676.32,False
CUST001252,,,Perempuan,10,Credit Card,0,1.0,326686.84,216,600975.74,True
CUST001253,23.0,15-24,Perempuan,19,Credit Card,3,6.0,231157.48,43,732728.76,False
CUST001254,25.0,25-34,Perempuan,30,Debit Card,1,6.0,314893.09,361,867851.43,True
CUST001255,40.0,35-44,Laki-laki,22,PayPal,2,8.0,87779.19,113,766425.19,False
CUST001256,64.0,55-64,Perempuan,3,PayPal,2,5.0,285071.76,231,654721.54,False
CUST001257,43.0,35-44,Laki-laki,37,Debit Card,3,9.0,299898.18,110,987642.22,False
CUST001258,63.0,55-64,Perempuan,41,Debit Card,1,9.0,243625.15,138,1030605.16,False
CUST001259,60.0,55-64,Perempuan,18,PayPal,1,2.0,320284.52,105,651520.38,True
CUST001260,29.0,25-34,Perempuan,11,PayPal,2,5.0,233347.74,316,673254.57,True
CUST001261,43.0,35-44,Perempuan,48,PayPal,1,7.0,145063.11,140,911319.82,False
CUST001262,30.0,25-34,Laki-laki,2,Debit Card,3,2.0,138829.27,255,446814.6,True
CUST001263,57.0,55-64,Laki-laki,12,Credit Card,1,7.0,224755.16,349,776197.15,True
CUST001264,35.0,35-44,Perempuan,54,Debit Card,4,9.0,313376.75,75,1070703.91,False
CUST001265,42.0,35-44,Perempuan,6,PayPal,0,8.0,102605.61,233,723293.76,False
CUST001266,50.0,45-54,Perempuan,43,Credit Card,2,10.0,237054.35,212,1059247.12,False
CUST001267,64.0,55-64,Perempuan,59,Debit Card,5,9.0,278837.92,58,1065144.0,True
CUST001268,,,Perempuan,40,PayPal,3,4.0,113388.47,38,714027.25,False
CUST001269,60.0,55-64,Perempuan,44,Debit Card,3,,113725.43,262,889248.66,False
CUST001270,29.0,25-34,Perempuan,29,Credit Card,2,9.0,176737.75,212,925977.76,False
CUST001271,61.0,55-64,Perempuan,59,PayPal,4,10.0,153487.22,138,1030773.64,False
CUST001272,53.0,45-54,Laki-laki,30,Debit Card,3,,134280.25,282,577893.69,True
CUST001273,65.0,65-74,Laki-laki,2,Credit Card,0,10.0,134448.74,58,832301.7,False
CUST001274,21.0,15-24,Laki-laki,9,Credit Card,1,3.0,117263.56,273,564752.08,True
CUST001275,22.0,15-24,Perempuan,47,Debit Card,6,1.0,238570.69,53,580589.4,True
CUST001276,54.0,45-54,Perempuan,2,Credit Card,4,,258114.62,206,419520.49,True
CUST001277,25.0,25-34,Perempuan,29,PayPal,5,10.0,261821.22,5,964054.72,True
CUST001278,59.0,55-64,Laki-laki,33,Credit Card,3,6.0,218858.28,323,764234.92,True
CUST001279,,,Perempuan,10,Debit Card,3,1.0,325002.02,107,545208.16,True
CUST001280,45.0,45-54,Laki-laki,34,PayPal,0,5.0,306805.95,243,860943.66,False
CUST001281,48.0,45-54,Perempuan,44,Credit Card,2,6.0,326181.39,148,938950.88,False
CUST001282,26.0,25-34,Laki-laki,55,Credit Card,2,9.0,182466.14,179,1068682.12,False
CUST001283,68.0,65-74,Laki-laki,8,PayPal,3,6.0,306132.02,174,727505.82,False
CUST001284,46.0,45-54,Laki-laki,37,PayPal,1,4.0,276984.61,323,834828.93,True
CUST001285,31.0,25-34,Perempuan,54,Credit Card,5,,170166.95,139,627764.4,True
CUST001286,,,Laki-laki,33,PayPal,7,,111198.2,175,664493.5,True
CUST001287,58.0,55-64,Perempuan,47,Debit Card,3,7.0,256766.76,253,950407.67,False
CUST001288,39.0,35-44,Perempuan,6,Credit Card,2,5.0,118779.9,250,589518.96,False
CUST001289,28.0,25-34,Perempuan,44,Debit Card,4,6.0,158541.68,136,820507.95,False
CUST001290,40.0,35-44,Perempuan,40,Credit Card,1,10.0,210771.14,22,1065480.96,False
CUST001291,18.0,15-24,Perempuan,45,Debit Card,0,8.0,256092.83,38,1044083.73,False
CUST001292,,,Laki-laki,19,Debit Card,2,,318262.73,27,567279.32,True
CUST001293,54.0,45-54,Perempuan,32,PayPal,2,8.0,234190.15,282,906602.32,False
CUST001294,38.0,35-44,Perempuan,27,Credit Card,0,2.0,253902.56,279,689428.86,True
CUST001295,43.0,35-44,Perempuan,1,PayPal,2,,162585.25,120,462988.88,True
CUST001296,63.0,55-64,Perempuan,43,PayPal,0,8.0,257946.13,253,1021507.13,False
CUST001297,53.0,45-54,Perempuan,52,Credit Card,1,2.0,194933.82,359,766256.71,True
CUST001298,40.0,35-44,Laki-laki,33,Debit Card,0,8.0,300740.59,65,982250.79,False
CUST001299,18.0,15-24,Laki-laki,40,Credit Card,2,5.0,183477.03,74,797762.86,False
CUST001300,68.0,65-74,Perempuan,32,Credit Card,1,9.0,202515.51,303,938950.88,True
CUST001301,57.0,55-64,Laki-laki,5,Credit Card,1,,193585.96,317,809893.58,True
CUST001302,32.0,25-34,Laki-laki,17,PayPal,0,8.0,289283.81,174,878802.77,False
CUST001303,38.0,35-44,Perempuan,8,Credit Card,0,,325338.98,260,921091.78,False
CUST001304,64.0,55-64,Laki-laki,57,Credit Card,1,7.0,166965.79,285,979892.04,False
CUST001305,26.0,25-34,Perempuan,42,Credit Card,0,8.0,204368.82,73,972984.27,False
CUST001306,26.0,25-34,Laki-laki,34,Debit Card,7,6.0,262663.63,79,781420.1,True
CUST001307,27.0,25-34,Laki-laki,9,Debit Card,1,9.0,310512.56,44,892449.82,False
CUST001308,69.0,65-74,Laki-laki,56,Debit Card,4,2.0,209086.32,233,732728.76,True
CUST001309,43.0,35-44,Perempuan,23,Debit Card,2,3.0,111703.65,3,584296.01,True
CUST001310,,,Laki-laki,35,PayPal,4,2.0,177411.68,79,598953.96,True
CUST001311,52.0,45-54,Laki-laki,50,PayPal,2,6.0,223407.3,181,919069.99,False
CUST001312,69.0,65-74,Perempuan,7,Credit Card,2,3.0,189710.87,139,547566.91,True
CUST001313,42.0,35-44,Perempuan,15,PayPal,2,1.0,131416.06,303,480174.06,True
CUST001314,43.0,35-44,Laki-laki,53,Debit Card,4,4.0,93507.58,7,752778.14,False
CUST001315,28.0,25-34,Perempuan,54,Credit Card,1,,257946.13,324,920586.33,True
CUST001316,55.0,55-64,Laki-laki,20,Credit Card,2,4.0,335110.95,213,711163.05,False
CUST001317,19.0,15-24,Laki-laki,50,Debit Card,3,6.0,316577.91,1,914352.49,False
CUST001318,,,Perempuan,25,Debit Card,5,3.0,256935.24,184,641242.97,True
CUST001319,35.0,35-44,Perempuan,3,Debit Card,1,10.0,296865.5,251,917216.69,False
CUST001320,,,Perempuan,55,PayPal,2,6.0,148938.2,215,912836.15,False
CUST001321,51.0,45-54,Laki-laki,46,Credit Card,0,10.0,241603.37,77,1104063.37,False
CUST001322,44.0,35-44,Perempuan,24,Debit Card,3,1.0,99572.94,43,467032.45,True
CUST001323,,,Laki-laki,34,Credit Card,3,6.0,263000.6,157,827584.2,False
CUST001324,,,Perempuan,46,Credit Card,0,8.0,329382.55,18,1069524.53,False
CUST001325,61.0,55-64,Laki-laki,22,PayPal,1,10.0,301751.49,343,980902.93,True
CUST001326,68.0,65-74,Perempuan,11,Credit Card,0,8.0,219363.73,220,814442.59,False
CUST001327,41.0,35-44,Laki-laki,48,Debit Card,0,1.0,283555.42,73,734245.1,True
CUST001328,,,Perempuan,8,Debit Card,1,7.0,322811.75,190,824551.52,False
CUST001329,24.0,15-24,Laki-laki,39,Credit Card,3,10.0,138829.27,363,943668.38,True
CUST001330,69.0,65-74,Perempuan,43,Credit Card,2,10.0,284734.79,262,1082666.14,False
CUST001331,23.0,15-24,Perempuan,35,PayPal,5,4.0,152476.32,144,650846.45,True
CUST001332,41.0,35-44,Laki-laki,49,Debit Card,2,6.0,305795.06,129,959674.19,False
CUST001333,50.0,45-54,Perempuan,46,Debit Card,2,6.0,109176.42,278,842073.66,False
CUST001334,66.0,65-74,Laki-laki,38,Credit Card,2,5.0,129225.79,302,759854.39,True
CUST001335,46.0,45-54,Laki-laki,8,Credit Card,1,10.0,266370.24,190,913847.05,False
CUST001336,60.0,55-64,Perempuan,54,Credit Card,2,9.0,128383.38,151,1010892.75,False
CUST001337,39.0,35-44,Laki-laki,37,Debit Card,1,10.0,124171.33,307,976690.88,True
CUST001338,43.0,35-44,Perempuan,27,Credit Card,0,8.0,224586.67,95,939287.85,False
CUST001339,45.0,45-54,Perempuan,28,PayPal,4,6.0,295180.68,38,790855.1,False
CUST001340,67.0,65-74,Laki-laki,40,PayPal,1,4.0,152139.36,156,762044.65,False
CUST001341,38.0,35-44,Perempuan,34,Credit Card,3,4.0,296865.5,300,741152.87,False
CUST001342,66.0,65-74,Laki-laki,32,PayPal,1,9.0,288441.4,347,1006343.73,True
CUST001343,24.0,15-24,Laki-laki,15,PayPal,2,4.0,230652.03,42,645791.99,False
CUST001344,34.0,25-34,Perempuan,44,PayPal,2,7.0,247668.72,316,929515.89,True
CUST001345,37.0,35-44,Perempuan,17,PayPal,1,6.0,94518.47,126,688586.45,False
CUST001346,58.0,55-64,Laki-laki,33,PayPal,2,2.0,177074.71,313,633998.24,True
CUST001347,66.0,65-74,Laki-laki,47,Debit Card,0,5.0,150791.5,77,826741.79,False
CUST001348,37.0,35-44,Perempuan,46,Credit Card,2,3.0,122149.54,96,728011.26,True
CUST001349,39.0,35-44,Perempuan,52,PayPal,1,9.0,182634.62,263,1049306.68,False
CUST001350,45.0,45-54,Perempuan,54,Credit Card,1,10.0,173873.55,307,1089910.87,True
CUST001351,57.0,55-64,Perempuan,16,PayPal,0,1.0,268392.03,225,568121.73,True
CUST001352,66.0,65-74,Laki-laki,29,Debit Card,3,,235369.53,111,969109.18,False
CUST001353,24.0,15-24,Perempuan,9,Debit Card,1,,315061.57,238,677635.11,False
CUST001354,18.0,15-24,Laki-laki,33,PayPal,2,4.0,120970.17,205,-85251.96,False
CUST001355,49.0,45-54,Laki-laki,49,PayPal,1,,99404.45,288,1001457.75,False
CUST001356,30.0,25-34,Perempuan,29,PayPal,5,1.0,219363.73,263,560034.58,True
CUST001357,47.0,45-54,Laki-laki,13,Debit Card,1,2.0,84578.03,76,511343.25,True
CUST001358,,,Perempuan,21,Debit Card,4,1.0,283386.93,143,564246.64,True
CUST001359,68.0,65-74,Laki-laki,58,Credit Card,1,1.0,212119.0,315,765919.74,True
CUST001360,,,Perempuan,21,Debit Card,0,1.0,207569.98,85,581431.81,True
CUST001361,49.0,45-54,Laki-laki,5,PayPal,3,3.0,175895.34,252,519093.43,True
CUST001362,47.0,45-54,Laki-laki,10,Credit Card,3,4.0,178928.02,333,570817.44,True
CUST001363,46.0,45-54,Perempuan,6,Debit Card,2,10.0,193249.0,232,879476.69,False
CUST001364,66.0,65-74,Perempuan,56,Debit Card,3,2.0,88284.63,295,686059.21,True
CUST001365,62.0,55-64,Laki-laki,51,PayPal,2,1.0,105301.33,319,649498.59,True
CUST001366,46.0,45-54,Laki-laki,57,Credit Card,2,5.0,211950.51,130,907781.69,False
CUST001367,47.0,45-54,Perempuan,13,Debit Card,1,6.0,122149.54,285,677972.07,False
CUST001368,33.0,25-34,Laki-laki,1,Debit Card,2,2.0,281028.19,317,548577.8,True
CUST001369,57.0,55-64,Perempuan,20,PayPal,3,,153655.7,29,563235.74,True
CUST001370,36.0,35-44,Laki-laki,57,Credit Card,1,10.0,109007.94,228,1059415.6,False
CUST001371,35.0,35-44,Perempuan,47,Credit Card,2,3.0,143715.25,294,729527.6,True
CUST001372,18.0,15-24,Laki-laki,46,Credit Card,2,2.0,174547.48,7,678982.96,True
CUST001373,31.0,25-34,Perempuan,8,Credit Card,2,4.0,93170.62,30,578399.14,False
CUST001374,68.0,65-74,Perempuan,10,PayPal,2,5.0,120127.76,215,613780.38,False
CUST001375,64.0,55-64,Laki-laki,9,Debit Card,1,,166123.38,115,728011.26,False
CUST001376,67.0,65-74,Perempuan,49,Debit Card,2,6.0,162753.73,215,881666.96,False
CUST001377,19.0,15-24,Laki-laki,41,Credit Card,0,9.0,286588.1,164,1075926.85,False
CUST001378,45.0,45-54,Perempuan,3,Credit Card,3,3.0,297370.95,170,559360.66,True
CUST001379,66.0,65-74,Perempuan,11,Credit Card,3,10.0,133100.88,221,796751.97,False
CUST001380,67.0,65-74,Perempuan,12,Debit Card,1,9.0,115578.74,260,812589.29,False
